dataset,instance_id,repeat,trace_idx,diagnosis,rf_prediction,n_llm_evidence_features,llm_evidence_features,shap_top1_feature,n_overlap_top3,n_overlap_top5,any_overlap_top3,any_overlap_top5,llm_feature_fraction_in_shap_top3,llm_feature_fraction_in_shap_top5,shap_top1_used_by_llm,grounded_rate,unsupported_rate
nasa_fd001,u019_e0060,0,3,healthy,healthy,4,"[""s3_slope"", ""s2_delta_mean"", ""s20_delta_mean"", ""s21_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u019_e0060,0,4,healthy,healthy,4,"[""s2_delta_mean"", ""s3_slope"", ""s20_delta_mean"", ""s21_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0120,0,0,healthy,healthy,4,"[""s2_delta_mean"", ""s15_z_last"", ""s9_z_last"", ""s13_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0120,0,1,healthy,healthy,3,"[""s2_delta_mean"", ""s9_z_last"", ""s15_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0120,0,2,healthy,healthy,3,"[""s2_delta_mean"", ""s15_z_last"", ""s9_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0120,0,3,healthy,healthy,3,"[""s2_delta_mean"", ""s15_z_last"", ""s9_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0120,0,4,healthy,healthy,3,"[""s2_delta_mean"", ""s15_z_last"", ""s9_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0130,0,0,degraded,healthy,4,"[""s13_delta_mean"", ""s13_slope"", ""s8_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0130,0,1,degraded,healthy,4,"[""s13_delta_mean"", ""s13_slope"", ""s8_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0130,0,2,degraded,healthy,4,"[""s13_delta_mean"", ""s13_slope"", ""s8_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0130,0,3,degraded,healthy,4,"[""s13_delta_mean"", ""s13_slope"", ""s8_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0130,0,4,degraded,healthy,4,"[""s13_delta_mean"", ""s13_slope"", ""s8_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0160,0,0,degraded,degraded,4,"[""s13_slope"", ""s8_slope"", ""s7_slope"", ""s4_slope""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u023_e0160,0,1,degraded,degraded,3,"[""s13_delta_mean"", ""s8_slope"", ""s7_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u023_e0160,0,2,degraded,degraded,4,"[""s8_slope"", ""s13_slope"", ""s7_slope"", ""s4_slope""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u023_e0160,0,3,degraded,degraded,4,"[""s8_slope"", ""s13_slope"", ""s4_slope"", ""s7_slope""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u023_e0160,0,4,degraded,degraded,4,"[""s4_slope"", ""s13_slope"", ""s8_slope"", ""s7_slope""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u027_e0050,0,0,healthy,healthy,3,"[""s2_z_last"", ""s7_delta_mean"", ""s20_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0050,0,1,degraded,healthy,4,"[""s15_delta_mean"", ""s15_slope"", ""s17_slope"", ""s13_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0050,0,2,degraded,healthy,4,"[""s13_slope"", ""s17_slope"", ""s15_delta_mean"", ""s7_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0050,0,3,degraded,healthy,4,"[""s17_delta_mean"", ""s15_delta_mean"", ""s4_slope"", ""s7_slope""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u027_e0050,0,4,degraded,healthy,4,"[""s15_delta_mean"", ""s17_slope"", ""s4_slope"", ""s7_delta_mean""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u027_e0080,0,0,degraded,healthy,4,"[""s2_z_last"", ""s8_z_last"", ""s3_slope"", ""s12_delta_mean""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u027_e0080,0,1,degraded,healthy,4,"[""s2_z_last"", ""s8_z_last"", ""s20_slope"", ""s11_slope""]",s11_slope,1,1,True,True,0.25,0.25,True,1.0,0.0
nasa_fd001,u027_e0080,0,2,degraded,healthy,4,"[""s2_z_last"", ""s8_z_last"", ""s3_slope"", ""s12_delta_mean""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u027_e0080,0,3,degraded,healthy,4,"[""s2_z_last"", ""s8_z_last"", ""s11_slope"", ""s20_slope""]",s11_slope,1,1,True,True,0.25,0.25,True,1.0,0.0
nasa_fd001,u027_e0080,0,4,degraded,healthy,4,"[""s2_z_last"", ""s8_z_last"", ""s11_slope"", ""s12_delta_mean""]",s11_slope,1,2,True,True,0.25,0.5,True,1.0,0.0
nasa_fd001,u027_e0090,0,0,healthy,healthy,4,"[""s2_z_last"", ""s7_z_last"", ""s6_slope"", ""s21_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0090,0,1,healthy,healthy,3,"[""s2_z_last"", ""s7_z_last"", ""s6_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0090,0,2,healthy,healthy,4,"[""s2_z_last"", ""s7_z_last"", ""s6_slope"", ""s21_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0090,0,3,healthy,healthy,3,"[""s2_z_last"", ""s7_z_last"", ""s21_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0090,0,4,healthy,healthy,3,"[""s2_z_last"", ""s7_z_last"", ""s6_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0100,0,0,degraded,healthy,3,"[""s6_slope"", ""s6_delta_mean"", ""s17_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0100,0,1,healthy,healthy,4,"[""s6_slope"", ""s6_delta_mean"", ""s20_z_last"", ""s17_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0100,0,2,healthy,healthy,3,"[""s6_slope"", ""s6_delta_mean"", ""s20_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0100,0,3,healthy,healthy,3,"[""s6_slope"", ""s6_delta_mean"", ""s20_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u027_e0100,0,4,healthy,healthy,4,"[""s6_slope"", ""s6_delta_mean"", ""s20_z_last"", ""s17_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0060,0,0,healthy,healthy,3,"[""s6_delta_mean"", ""s21_z_last"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0060,0,1,healthy,healthy,3,"[""s6_delta_mean"", ""s21_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0060,0,2,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s21_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0060,0,3,healthy,healthy,3,"[""s6_delta_mean"", ""s6_slope"", ""s21_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0060,0,4,healthy,healthy,4,"[""s6_delta_mean"", ""s21_z_last"", ""s7_z_last"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0080,0,0,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s17_slope"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0080,0,1,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s17_delta_mean"", ""s4_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0080,0,2,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s17_slope"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0080,0,3,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s17_slope"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0080,0,4,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s17_delta_mean"", ""s4_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0140,0,0,degraded,healthy,4,"[""s7_z_last"", ""s14_z_last"", ""s9_delta_mean"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0140,0,1,degraded,healthy,4,"[""s7_z_last"", ""s9_slope"", ""s14_z_last"", ""s15_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0140,0,2,degraded,healthy,4,"[""s7_z_last"", ""s14_z_last"", ""s15_z_last"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0140,0,3,degraded,healthy,4,"[""s7_z_last"", ""s14_z_last"", ""s20_delta_mean"", ""s9_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0140,0,4,degraded,healthy,4,"[""s7_z_last"", ""s14_z_last"", ""s15_z_last"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0170,0,0,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s13_delta_mean"", ""s21_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0170,0,1,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s13_delta_mean"", ""s13_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0170,0,2,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s13_delta_mean"", ""s13_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0170,0,3,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s7_z_last"", ""s13_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0170,0,4,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s21_z_last"", ""s8_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,0.75,0.25
nasa_fd001,u031_e0180,0,0,degraded,healthy,4,"[""s12_delta_mean"", ""s12_slope"", ""s11_delta_mean"", ""s7_delta_mean""]",s21_delta_mean,0,2,False,True,0.0,0.5,False,1.0,0.0
nasa_fd001,u031_e0180,0,1,degraded,healthy,4,"[""s12_delta_mean"", ""s12_slope"", ""s11_delta_mean"", ""s7_delta_mean""]",s21_delta_mean,0,2,False,True,0.0,0.5,False,1.0,0.0
nasa_fd001,u031_e0180,0,2,degraded,healthy,3,"[""s12_delta_mean"", ""s11_delta_mean"", ""s7_slope""]",s21_delta_mean,0,2,False,True,0.0,0.6666666666666666,False,1.0,0.0
nasa_fd001,u031_e0180,0,3,degraded,healthy,4,"[""s12_delta_mean"", ""s12_slope"", ""s11_delta_mean"", ""s7_delta_mean""]",s21_delta_mean,0,2,False,True,0.0,0.5,False,1.0,0.0
nasa_fd001,u031_e0180,0,4,degraded,healthy,4,"[""s12_delta_mean"", ""s12_slope"", ""s11_delta_mean"", ""s7_delta_mean""]",s21_delta_mean,0,2,False,True,0.0,0.5,False,1.0,0.0
nasa_fd001,u031_e0210,0,0,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s20_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0210,0,1,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s20_delta_mean"", ""s20_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0210,0,2,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s20_slope"", ""s11_delta_mean""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u031_e0210,0,3,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s20_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u031_e0210,0,4,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s20_slope"", ""s11_delta_mean""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u032_e0090,0,0,degraded,healthy,4,"[""s3_slope"", ""s15_slope"", ""s21_slope"", ""s2_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0090,0,1,healthy,healthy,3,"[""s21_z_last"", ""s15_slope"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0090,0,2,degraded,healthy,4,"[""s15_slope"", ""s3_slope"", ""s21_slope"", ""s17_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0090,0,3,degraded,healthy,4,"[""s15_slope"", ""s3_slope"", ""s21_slope"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0090,0,4,degraded,healthy,3,"[""s3_slope"", ""s15_slope"", ""s21_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0140,0,0,healthy,healthy,4,"[""s2_z_last"", ""s13_delta_mean"", ""s14_z_last"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0140,0,1,healthy,healthy,3,"[""s2_z_last"", ""s13_z_last"", ""s7_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0140,0,2,healthy,healthy,3,"[""s2_z_last"", ""s13_delta_mean"", ""s14_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0140,0,3,healthy,healthy,3,"[""s2_z_last"", ""s17_slope"", ""s13_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0140,0,4,healthy,healthy,4,"[""s2_z_last"", ""s13_delta_mean"", ""s14_z_last"", ""s7_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u032_e0160,0,0,degraded,healthy,4,"[""s20_delta_mean"", ""s20_slope"", ""s17_slope"", ""s9_z_last""]",s21_delta_mean,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u032_e0160,0,1,degraded,healthy,4,"[""s20_delta_mean"", ""s20_slope"", ""s17_slope"", ""s11_slope""]",s21_delta_mean,1,2,True,True,0.25,0.5,False,1.0,0.0
nasa_fd001,u032_e0160,0,2,degraded,healthy,4,"[""s20_delta_mean"", ""s20_slope"", ""s17_slope"", ""s9_z_last""]",s21_delta_mean,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u032_e0160,0,3,degraded,healthy,4,"[""s20_delta_mean"", ""s20_slope"", ""s21_z_last"", ""s17_slope""]",s21_delta_mean,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u032_e0160,0,4,degraded,healthy,4,"[""s20_delta_mean"", ""s20_slope"", ""s17_slope"", ""s21_z_last""]",s21_delta_mean,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u034_e0060,0,0,healthy,healthy,4,"[""s20_delta_mean"", ""s21_delta_mean"", ""s15_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0060,0,1,healthy,healthy,3,"[""s20_delta_mean"", ""s20_slope"", ""s15_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0060,0,2,healthy,healthy,4,"[""s20_delta_mean"", ""s20_slope"", ""s15_z_last"", ""s6_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0060,0,3,healthy,healthy,4,"[""s20_delta_mean"", ""s21_delta_mean"", ""s2_z_last"", ""s15_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0060,0,4,degraded,healthy,4,"[""s4_slope"", ""s15_z_last"", ""s6_delta_mean"", ""s20_slope""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u034_e0090,0,0,healthy,healthy,3,"[""s15_z_last"", ""s21_delta_mean"", ""s6_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0090,0,1,degraded,healthy,4,"[""s6_delta_mean"", ""s21_slope"", ""s15_slope"", ""s4_slope""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u034_e0090,0,2,degraded,healthy,4,"[""s6_slope"", ""s21_slope"", ""s15_slope"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0090,0,3,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s21_slope"", ""s15_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0090,0,4,healthy,healthy,4,"[""s6_delta_mean"", ""s7_z_last"", ""s15_z_last"", ""s21_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0100,0,0,healthy,healthy,3,"[""s12_z_last"", ""s8_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0100,0,1,healthy,healthy,4,"[""s3_z_last"", ""s12_z_last"", ""s8_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0100,0,2,healthy,healthy,3,"[""s8_z_last"", ""s12_z_last"", ""s3_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0100,0,3,healthy,healthy,4,"[""s12_z_last"", ""s8_z_last"", ""s3_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0100,0,4,healthy,healthy,4,"[""s8_z_last"", ""s12_z_last"", ""s3_slope"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0120,0,0,healthy,healthy,4,"[""s7_z_last"", ""s14_z_last"", ""s3_z_last"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0120,0,1,healthy,healthy,3,"[""s7_z_last"", ""s14_z_last"", ""s3_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0120,0,2,healthy,healthy,4,"[""s7_z_last"", ""s14_z_last"", ""s3_slope"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0120,0,3,healthy,healthy,4,"[""s7_z_last"", ""s14_z_last"", ""s3_z_last"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0120,0,4,healthy,healthy,3,"[""s7_z_last"", ""s14_z_last"", ""s3_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u034_e0170,0,0,healthy,degraded,4,"[""s9_slope"", ""s14_slope"", ""s9_delta_mean"", ""s14_delta_mean""]",s4_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u034_e0170,0,1,healthy,degraded,4,"[""s9_slope"", ""s14_slope"", ""s9_delta_mean"", ""s14_delta_mean""]",s4_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u034_e0170,0,2,healthy,degraded,4,"[""s9_slope"", ""s14_slope"", ""s9_delta_mean"", ""s14_delta_mean""]",s4_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u034_e0170,0,3,healthy,degraded,4,"[""s9_slope"", ""s14_slope"", ""s9_delta_mean"", ""s14_delta_mean""]",s4_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u034_e0170,0,4,degraded,degraded,4,"[""s9_slope"", ""s14_slope"", ""s14_delta_mean"", ""s9_delta_mean""]",s4_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u040_e0050,0,0,healthy,healthy,4,"[""s15_z_last"", ""s17_delta_mean"", ""s20_delta_mean"", ""s21_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0050,0,1,healthy,healthy,4,"[""s15_z_last"", ""s17_delta_mean"", ""s6_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,0.75,0.25
nasa_fd001,u040_e0050,0,2,healthy,healthy,4,"[""s15_z_last"", ""s17_delta_mean"", ""s17_slope"", ""s6_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0050,0,3,healthy,healthy,4,"[""s15_z_last"", ""s17_delta_mean"", ""s17_slope"", ""s6_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0050,0,4,healthy,healthy,4,"[""s15_z_last"", ""s17_delta_mean"", ""s6_slope"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,0.75,0.25
nasa_fd001,u040_e0080,0,0,healthy,healthy,4,"[""s7_delta_mean"", ""s21_z_last"", ""s12_delta_mean"", ""s17_delta_mean""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u040_e0080,0,1,degraded,healthy,4,"[""s7_delta_mean"", ""s7_z_last"", ""s7_slope"", ""s13_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0080,0,2,degraded,healthy,4,"[""s7_delta_mean"", ""s7_z_last"", ""s7_slope"", ""s13_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0080,0,3,degraded,healthy,4,"[""s7_delta_mean"", ""s7_z_last"", ""s7_slope"", ""s13_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0080,0,4,degraded,healthy,4,"[""s7_delta_mean"", ""s7_z_last"", ""s7_slope"", ""s13_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0180,0,0,healthy,degraded,4,"[""s9_slope"", ""s14_delta_mean"", ""s15_z_last"", ""s7_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0180,0,1,degraded,degraded,4,"[""s9_delta_mean"", ""s14_delta_mean"", ""s14_slope"", ""s9_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0180,0,2,healthy,degraded,4,"[""s9_slope"", ""s14_delta_mean"", ""s15_z_last"", ""s7_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0180,0,3,healthy,degraded,4,"[""s9_slope"", ""s14_slope"", ""s15_z_last"", ""s7_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u040_e0180,0,4,degraded,degraded,4,"[""s9_delta_mean"", ""s14_delta_mean"", ""s14_slope"", ""s9_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0050,0,0,degraded,healthy,4,"[""s2_delta_mean"", ""s3_z_last"", ""s12_slope"", ""s21_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0050,0,1,degraded,healthy,4,"[""s2_delta_mean"", ""s3_z_last"", ""s6_delta_mean"", ""s12_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0050,0,2,degraded,healthy,4,"[""s2_delta_mean"", ""s3_z_last"", ""s12_slope"", ""s20_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0050,0,3,degraded,healthy,4,"[""s2_delta_mean"", ""s3_z_last"", ""s12_slope"", ""s20_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0050,0,4,healthy,healthy,4,"[""s6_delta_mean"", ""s12_slope"", ""s21_z_last"", ""s3_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0100,0,0,healthy,healthy,3,"[""s21_slope"", ""s12_z_last"", ""s17_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0100,0,1,healthy,healthy,3,"[""s21_slope"", ""s12_z_last"", ""s17_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0100,0,2,degraded,healthy,4,"[""s17_z_last"", ""s2_slope"", ""s9_slope"", ""s21_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0100,0,3,degraded,healthy,4,"[""s17_z_last"", ""s2_slope"", ""s21_slope"", ""s3_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0100,0,4,healthy,healthy,3,"[""s17_z_last"", ""s21_delta_mean"", ""s12_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0130,0,0,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s4_z_last"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0130,0,1,degraded,healthy,4,"[""s3_slope"", ""s6_slope"", ""s4_z_last"", ""s13_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u043_e0130,0,2,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s4_z_last"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
